stack,sdma_enabled,benchmark,num_gcds,run,size_bytes,latency_us
native,0,osu_alltoall,8,2,32,6.15
native,0,osu_alltoall,8,2,64,7.06
native,0,osu_alltoall,8,2,128,7.52
native,0,osu_alltoall,8,2,256,10.64
native,0,osu_alltoall,8,2,512,11.72
native,0,osu_alltoall,8,2,1024,39.66
native,0,osu_alltoall,8,2,2048,39.66
native,0,osu_alltoall,8,2,4096,43.45
native,0,osu_alltoall,8,2,8192,180.69
native,0,osu_alltoall,8,2,16384,181.82
native,0,osu_alltoall,8,2,32768,187.67
native,0,osu_alltoall,8,2,65536,201.37
native,0,osu_alltoall,8,2,131072,205.43
native,0,osu_alltoall,8,2,262144,237.07
native,0,osu_alltoall,8,2,524288,291.56
native,0,osu_alltoall,8,2,1048576,429.77
native,0,osu_alltoall,8,3,1,5.76
native,0,osu_alltoall,8,3,2,5.83
native,0,osu_alltoall,8,3,4,5.79
native,0,osu_alltoall,8,3,8,6.08
native,0,osu_alltoall,8,3,16,6.21
native,0,osu_alltoall,8,3,32,6.25
native,0,osu_alltoall,8,3,64,7.03
native,0,osu_alltoall,8,3,128,7.70
native,0,osu_alltoall,8,3,256,11.02
native,0,osu_alltoall,8,3,512,12.08
native,0,osu_alltoall,8,3,1024,43.10
native,0,osu_alltoall,8,3,2048,43.38
native,0,osu_alltoall,8,3,4096,46.89
native,0,osu_alltoall,8,3,8192,180.68
native,0,osu_alltoall,8,3,16384,180.55
native,0,osu_alltoall,8,3,32768,187.95
native,0,osu_alltoall,8,3,65536,201.60
native,0,osu_alltoall,8,3,131072,205.80
native,0,osu_alltoall,8,3,262144,236.05
native,0,osu_alltoall,8,3,524288,291.06
native,0,osu_alltoall,8,3,1048576,429.58
native,0,osu_alltoall,8,4,1,5.70
native,0,osu_alltoall,8,4,2,5.71
native,0,osu_alltoall,8,4,4,5.67
native,0,osu_alltoall,8,4,8,6.00
native,0,osu_alltoall,8,4,16,6.10
native,0,osu_alltoall,8,4,32,6.22
native,0,osu_alltoall,8,4,64,7.07
native,0,osu_alltoall,8,4,128,7.76
native,0,osu_alltoall,8,4,256,10.97
native,0,osu_alltoall,8,4,512,12.11
native,0,osu_alltoall,8,4,1024,40.12
native,0,osu_alltoall,8,4,2048,39.75
native,0,osu_alltoall,8,4,4096,42.48
native,0,osu_alltoall,8,4,8192,181.04
native,0,osu_alltoall,8,4,16384,182.02
native,0,osu_alltoall,8,4,32768,187.77
native,0,osu_alltoall,8,4,65536,202.54
native,0,osu_alltoall,8,4,131072,206.78
native,0,osu_alltoall,8,4,262144,238.62
native,0,osu_alltoall,8,4,524288,292.30
native,0,osu_alltoall,8,4,1048576,433.68
native,0,osu_alltoall,8,5,1,5.83
native,0,osu_alltoall,8,5,2,5.81
native,0,osu_alltoall,8,5,4,5.76
native,0,osu_alltoall,8,5,8,6.01
native,0,osu_alltoall,8,5,16,6.20
native,0,osu_alltoall,8,5,32,6.27
native,0,osu_alltoall,8,5,64,7.05
native,0,osu_alltoall,8,5,128,7.83
native,0,osu_alltoall,8,5,256,10.97
native,0,osu_alltoall,8,5,512,12.02
native,0,osu_alltoall,8,5,1024,40.59
native,0,osu_alltoall,8,5,2048,40.47
native,0,osu_alltoall,8,5,4096,44.85
native,0,osu_alltoall,8,5,8192,180.63
native,0,osu_alltoall,8,5,16384,181.87
native,0,osu_alltoall,8,5,32768,187.20
native,0,osu_alltoall,8,5,65536,201.23
native,0,osu_alltoall,8,5,131072,206.02
native,0,osu_alltoall,8,5,262144,238.16
native,0,osu_alltoall,8,5,524288,293.06
native,0,osu_alltoall,8,5,1048576,430.71
native,0,osu_alltoall,8,6,1,5.81
native,0,osu_alltoall,8,6,2,5.86
native,0,osu_alltoall,8,6,4,5.91
native,0,osu_alltoall,8,6,8,5.99
native,0,osu_alltoall,8,6,16,6.18
native,0,osu_alltoall,8,6,32,6.28
native,0,osu_alltoall,8,6,64,7.06
native,0,osu_alltoall,8,6,128,7.73
native,0,osu_alltoall,8,6,256,11.02
native,0,osu_alltoall,8,6,512,12.15
native,0,osu_alltoall,8,6,1024,41.94
native,0,osu_alltoall,8,6,2048,42.12
native,0,osu_alltoall,8,6,4096,44.22
native,0,osu_alltoall,8,6,8192,183.80
native,0,osu_alltoall,8,6,16384,184.67
native,0,osu_alltoall,8,6,32768,189.75
native,0,osu_alltoall,8,6,65536,203.78
native,0,osu_alltoall,8,6,131072,207.66
native,0,osu_alltoall,8,6,262144,241.72
native,0,osu_alltoall,8,6,524288,296.20
native,0,osu_alltoall,8,6,1048576,434.24
native,0,osu_bcast,2,2,1,0.25
native,0,osu_bcast,2,2,2,0.25
native,0,osu_bcast,2,2,4,0.25
native,0,osu_bcast,2,2,8,0.25
native,0,osu_bcast,2,2,16,0.25
native,0,osu_bcast,2,2,32,0.25
native,0,osu_bcast,2,2,64,0.25
native,0,osu_bcast,2,2,128,0.25
native,0,osu_bcast,2,2,256,0.31
native,0,osu_bcast,2,2,512,0.83
native,0,osu_bcast,2,2,1024,2.55
native,0,osu_bcast,2,2,2048,2.57
