stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,routed_07,0,7,routed,0,2,1024,110.27
eessi,0,routed_07,0,7,routed,0,2,2048,220.06
eessi,0,routed_07,0,7,routed,0,2,4096,435.58
eessi,0,routed_07,0,7,routed,0,2,8192,878.48
eessi,0,routed_07,0,7,routed,0,2,16384,1730.90
eessi,0,routed_07,0,7,routed,0,2,32768,3215.52
eessi,0,routed_07,0,7,routed,0,2,65536,6019.40
eessi,0,routed_07,0,7,routed,0,2,131072,10902.84
eessi,0,routed_07,0,7,routed,0,2,262144,17891.93
eessi,0,routed_07,0,7,routed,0,2,524288,28995.84
eessi,0,routed_07,0,7,routed,0,2,1048576,39835.50
eessi,0,routed_07,0,7,routed,0,2,2097152,52691.04
eessi,0,routed_07,0,7,routed,0,2,4194304,62214.00
eessi,0,routed_07,0,7,routed,0,2,8388608,66380.14
eessi,0,routed_07,0,7,routed,0,2,16777216,68743.63
eessi,0,routed_07,0,7,routed,0,2,33554432,69897.79
eessi,0,routed_07,0,7,routed,0,2,67108864,70577.46
eessi,0,routed_07,0,7,routed,0,3,1,2.87
eessi,0,routed_07,0,7,routed,0,3,2,5.71
eessi,0,routed_07,0,7,routed,0,3,4,12.16
eessi,0,routed_07,0,7,routed,0,3,8,24.77
eessi,0,routed_07,0,7,routed,0,3,16,49.79
eessi,0,routed_07,0,7,routed,0,3,32,90.72
eessi,0,routed_07,0,7,routed,0,3,64,197.38
eessi,0,routed_07,0,7,routed,0,3,128,390.39
eessi,0,routed_07,0,7,routed,0,3,256,767.63
eessi,0,routed_07,0,7,routed,0,3,512,42.86
eessi,0,routed_07,0,7,routed,0,3,1024,112.20
eessi,0,routed_07,0,7,routed,0,3,2048,224.07
eessi,0,routed_07,0,7,routed,0,3,4096,440.70
eessi,0,routed_07,0,7,routed,0,3,8192,879.25
eessi,0,routed_07,0,7,routed,0,3,16384,1694.54
eessi,0,routed_07,0,7,routed,0,3,32768,3103.86
eessi,0,routed_07,0,7,routed,0,3,65536,5926.22
eessi,0,routed_07,0,7,routed,0,3,131072,10795.71
eessi,0,routed_07,0,7,routed,0,3,262144,17720.61
eessi,0,routed_07,0,7,routed,0,3,524288,28707.80
eessi,0,routed_07,0,7,routed,0,3,1048576,39643.90
eessi,0,routed_07,0,7,routed,0,3,2097152,52849.44
eessi,0,routed_07,0,7,routed,0,3,4194304,62068.66
eessi,0,routed_07,0,7,routed,0,3,8388608,66306.06
eessi,0,routed_07,0,7,routed,0,3,16777216,68696.48
eessi,0,routed_07,0,7,routed,0,3,33554432,69866.75
eessi,0,routed_07,0,7,routed,0,3,67108864,70529.78
eessi,0,routed_07,0,7,routed,0,4,1,2.98
eessi,0,routed_07,0,7,routed,0,4,2,5.92
