stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,8192,17814.57
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,16384,20749.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,32768,26072.28
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,65536,30841.28
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,131072,33648.12
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,262144,26158.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,524288,15531.16
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,1048576,11359.13
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,2097152,10469.89
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,4194304,9963.23
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,8388608,9747.71
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,16777216,9758.23
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,1,4.50
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,2,8.93
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,4,18.47
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,8,36.56
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,16,72.93
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,32,143.29
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,64,297.60
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,128,591.97
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,256,1072.14
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,512,2347.23
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,1024,4609.64
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,2048,8824.19
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,4096,13824.10
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,8192,17805.91
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,16384,20294.39
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,32768,25429.14
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,65536,31014.14
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,131072,31071.43
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,262144,26036.81
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,524288,15702.77
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,1048576,11322.87
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,2097152,10457.18
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,4194304,9980.12
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,8388608,10093.63
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,16777216,10101.16
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,1,3.99
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,2,9.08
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,4,16.44
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,8,35.85
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,16,71.35
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,32,146.85
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,64,252.22
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,128,518.26
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,256,1170.79
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,512,2077.22
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,1024,4546.39
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,2048,7716.26
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,4096,13772.81
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,8192,17205.10
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,16384,20180.70
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,32768,25265.25
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,65536,30150.23
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,131072,33492.10
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,262144,26080.22
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,524288,15466.37
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,1048576,11623.37
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,2097152,10716.15
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,4194304,9987.37
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,8388608,9773.35
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,16777216,9781.28
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,1,4.39
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,2,9.00
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,4,17.75
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,8,36.14
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,16,71.49
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,32,141.35
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,64,280.69
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,128,533.96
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,256,1084.83
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,512,2205.10
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,1024,4580.81
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,2048,8327.99
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,4096,12970.14
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,8192,16791.41
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,16384,20764.46
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,32768,25619.97
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,65536,30391.98
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,131072,33279.55
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,262144,25812.43
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,524288,14438.36
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,1048576,11295.71
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,2097152,10474.25
