stack,sdma_enabled,benchmark,num_gcds,run,size_bytes,latency_us
eessi,0,osu_allreduce,8,6,8192,167.42
eessi,0,osu_allreduce,8,6,16384,164.19
eessi,0,osu_allreduce,8,6,32768,163.95
eessi,0,osu_allreduce,8,6,65536,164.80
eessi,0,osu_allreduce,8,6,131072,167.37
eessi,0,osu_allreduce,8,6,262144,171.55
eessi,0,osu_allreduce,8,6,524288,181.61
eessi,0,osu_allreduce,8,6,1048576,198.18
eessi,0,osu_alltoall,2,2,1,1.68
eessi,0,osu_alltoall,2,2,2,1.59
eessi,0,osu_alltoall,2,2,4,1.53
eessi,0,osu_alltoall,2,2,8,1.54
eessi,0,osu_alltoall,2,2,16,1.54
eessi,0,osu_alltoall,2,2,32,1.54
eessi,0,osu_alltoall,2,2,64,1.54
eessi,0,osu_alltoall,2,2,128,1.60
eessi,0,osu_alltoall,2,2,256,1.60
eessi,0,osu_alltoall,2,2,512,24.85
eessi,0,osu_alltoall,2,2,1024,28.90
eessi,0,osu_alltoall,2,2,2048,28.67
eessi,0,osu_alltoall,2,2,4096,13.87
eessi,0,osu_alltoall,2,2,8192,14.60
eessi,0,osu_alltoall,2,2,16384,14.89
eessi,0,osu_alltoall,2,2,32768,15.66
eessi,0,osu_alltoall,2,2,65536,16.98
eessi,0,osu_alltoall,2,2,131072,20.31
eessi,0,osu_alltoall,2,2,262144,37.36
eessi,0,osu_alltoall,2,2,524288,61.93
eessi,0,osu_alltoall,2,2,1048576,42.80
eessi,0,osu_alltoall,2,3,1,1.61
eessi,0,osu_alltoall,2,3,2,1.61
eessi,0,osu_alltoall,2,3,4,1.53
eessi,0,osu_alltoall,2,3,8,1.53
eessi,0,osu_alltoall,2,3,16,1.54
eessi,0,osu_alltoall,2,3,32,1.53
eessi,0,osu_alltoall,2,3,64,1.57
eessi,0,osu_alltoall,2,3,128,1.56
eessi,0,osu_alltoall,2,3,256,1.57
eessi,0,osu_alltoall,2,3,512,24.77
eessi,0,osu_alltoall,2,3,1024,28.53
eessi,0,osu_alltoall,2,3,2048,28.16
eessi,0,osu_alltoall,2,3,4096,13.90
eessi,0,osu_alltoall,2,3,8192,14.76
eessi,0,osu_alltoall,2,3,16384,14.93
eessi,0,osu_alltoall,2,3,32768,15.76
eessi,0,osu_alltoall,2,3,65536,17.15
eessi,0,osu_alltoall,2,3,131072,20.17
eessi,0,osu_alltoall,2,3,262144,37.31
eessi,0,osu_alltoall,2,3,524288,61.63
eessi,0,osu_alltoall,2,3,1048576,42.95
eessi,0,osu_alltoall,2,4,1,1.66
eessi,0,osu_alltoall,2,4,2,1.58
eessi,0,osu_alltoall,2,4,4,1.52
eessi,0,osu_alltoall,2,4,8,1.52
eessi,0,osu_alltoall,2,4,16,1.52
eessi,0,osu_alltoall,2,4,32,1.52
eessi,0,osu_alltoall,2,4,64,1.52
eessi,0,osu_alltoall,2,4,128,1.54
eessi,0,osu_alltoall,2,4,256,1.56
eessi,0,osu_alltoall,2,4,512,24.88
eessi,0,osu_alltoall,2,4,1024,28.34
eessi,0,osu_alltoall,2,4,2048,28.69
eessi,0,osu_alltoall,2,4,4096,14.25
eessi,0,osu_alltoall,2,4,8192,14.88
eessi,0,osu_alltoall,2,4,16384,14.78
eessi,0,osu_alltoall,2,4,32768,15.59
eessi,0,osu_alltoall,2,4,65536,16.38
eessi,0,osu_alltoall,2,4,131072,21.55
eessi,0,osu_alltoall,2,4,262144,38.14
eessi,0,osu_alltoall,2,4,524288,62.12
eessi,0,osu_alltoall,2,4,1048576,42.29
eessi,0,osu_alltoall,2,5,1,1.68
eessi,0,osu_alltoall,2,5,2,1.59
eessi,0,osu_alltoall,2,5,4,1.54
eessi,0,osu_alltoall,2,5,8,1.54
eessi,0,osu_alltoall,2,5,16,1.54
eessi,0,osu_alltoall,2,5,32,1.54
eessi,0,osu_alltoall,2,5,64,1.55
eessi,0,osu_alltoall,2,5,128,1.56
eessi,0,osu_alltoall,2,5,256,1.58
eessi,0,osu_alltoall,2,5,512,24.80
eessi,0,osu_alltoall,2,5,1024,28.45
eessi,0,osu_alltoall,2,5,2048,27.96
eessi,0,osu_alltoall,2,5,4096,13.80
eessi,0,osu_alltoall,2,5,8192,14.83
eessi,0,osu_alltoall,2,5,16384,14.77
eessi,0,osu_alltoall,2,5,32768,16.26
eessi,0,osu_alltoall,2,5,65536,16.58
eessi,0,osu_alltoall,2,5,131072,20.21
eessi,0,osu_alltoall,2,5,262144,36.33
eessi,0,osu_alltoall,2,5,524288,61.10
eessi,0,osu_alltoall,2,5,1048576,42.36
eessi,0,osu_alltoall,2,6,1,1.66
eessi,0,osu_alltoall,2,6,2,1.59
eessi,0,osu_alltoall,2,6,4,1.54
eessi,0,osu_alltoall,2,6,8,1.54
eessi,0,osu_alltoall,2,6,16,1.54
eessi,0,osu_alltoall,2,6,32,1.54
eessi,0,osu_alltoall,2,6,64,1.55
eessi,0,osu_alltoall,2,6,128,1.57
eessi,0,osu_alltoall,2,6,256,1.56
eessi,0,osu_alltoall,2,6,512,24.85
eessi,0,osu_alltoall,2,6,1024,28.32
eessi,0,osu_alltoall,2,6,2048,28.02
eessi,0,osu_alltoall,2,6,4096,13.95
eessi,0,osu_alltoall,2,6,8192,15.02
eessi,0,osu_alltoall,2,6,16384,15.32
eessi,0,osu_alltoall,2,6,32768,15.99
eessi,0,osu_alltoall,2,6,65536,17.48
eessi,0,osu_alltoall,2,6,131072,20.19
eessi,0,osu_alltoall,2,6,262144,36.28
eessi,0,osu_alltoall,2,6,524288,61.24
eessi,0,osu_alltoall,2,6,1048576,43.06
eessi,0,osu_alltoall,4,2,1,3.77
eessi,0,osu_alltoall,4,2,2,3.30
eessi,0,osu_alltoall,4,2,4,3.28
eessi,0,osu_alltoall,4,2,8,3.22
eessi,0,osu_alltoall,4,2,16,3.17
eessi,0,osu_alltoall,4,2,32,3.13
eessi,0,osu_alltoall,4,2,64,3.12
eessi,0,osu_alltoall,4,2,128,3.14
eessi,0,osu_alltoall,4,2,256,3.15
eessi,0,osu_alltoall,4,2,512,73.75
eessi,0,osu_alltoall,4,2,1024,73.07
eessi,0,osu_alltoall,4,2,2048,47.80
eessi,0,osu_alltoall,4,2,4096,47.96
eessi,0,osu_alltoall,4,2,8192,50.11
eessi,0,osu_alltoall,4,2,16384,50.79
eessi,0,osu_alltoall,4,2,32768,54.03
eessi,0,osu_alltoall,4,2,65536,56.90
eessi,0,osu_alltoall,4,2,131072,63.80
eessi,0,osu_alltoall,4,2,262144,108.23
eessi,0,osu_alltoall,4,2,524288,173.98
eessi,0,osu_alltoall,4,2,1048576,158.98
eessi,0,osu_alltoall,4,3,1,3.87
eessi,0,osu_alltoall,4,3,2,3.24
eessi,0,osu_alltoall,4,3,4,3.14
eessi,0,osu_alltoall,4,3,8,3.09
eessi,0,osu_alltoall,4,3,16,3.05
eessi,0,osu_alltoall,4,3,32,3.14
eessi,0,osu_alltoall,4,3,64,3.05
eessi,0,osu_alltoall,4,3,128,3.21
eessi,0,osu_alltoall,4,3,256,3.09
eessi,0,osu_alltoall,4,3,512,73.92
eessi,0,osu_alltoall,4,3,1024,73.99
eessi,0,osu_alltoall,4,3,2048,47.48
eessi,0,osu_alltoall,4,3,4096,48.01
eessi,0,osu_alltoall,4,3,8192,49.89
eessi,0,osu_alltoall,4,3,16384,50.59
eessi,0,osu_alltoall,4,3,32768,53.35
eessi,0,osu_alltoall,4,3,65536,56.67
eessi,0,osu_alltoall,4,3,131072,63.61
eessi,0,osu_alltoall,4,3,262144,108.06
eessi,0,osu_alltoall,4,3,524288,174.99
eessi,0,osu_alltoall,4,3,1048576,159.17
eessi,0,osu_alltoall,4,4,1,4.01
eessi,0,osu_alltoall,4,4,2,3.34
eessi,0,osu_alltoall,4,4,4,3.17
eessi,0,osu_alltoall,4,4,8,3.14
eessi,0,osu_alltoall,4,4,16,3.23
eessi,0,osu_alltoall,4,4,32,3.19
eessi,0,osu_alltoall,4,4,64,3.26
eessi,0,osu_alltoall,4,4,128,3.22
eessi,0,osu_alltoall,4,4,256,3.32
eessi,0,osu_alltoall,4,4,512,73.48
eessi,0,osu_alltoall,4,4,1024,73.51
eessi,0,osu_alltoall,4,4,2048,47.74
eessi,0,osu_alltoall,4,4,4096,48.57
eessi,0,osu_alltoall,4,4,8192,49.85
eessi,0,osu_alltoall,4,4,16384,50.37
eessi,0,osu_alltoall,4,4,32768,53.33
eessi,0,osu_alltoall,4,4,65536,56.51
eessi,0,osu_alltoall,4,4,131072,64.12
eessi,0,osu_alltoall,4,4,262144,109.95
eessi,0,osu_alltoall,4,4,524288,175.37
eessi,0,osu_alltoall,4,4,1048576,158.91
eessi,0,osu_alltoall,4,5,1,3.69
eessi,0,osu_alltoall,4,5,2,3.24
eessi,0,osu_alltoall,4,5,4,3.08
eessi,0,osu_alltoall,4,5,8,3.10
eessi,0,osu_alltoall,4,5,16,3.23
eessi,0,osu_alltoall,4,5,32,3.06
eessi,0,osu_alltoall,4,5,64,3.10
eessi,0,osu_alltoall,4,5,128,3.16
eessi,0,osu_alltoall,4,5,256,3.26
eessi,0,osu_alltoall,4,5,512,73.83
eessi,0,osu_alltoall,4,5,1024,73.92
eessi,0,osu_alltoall,4,5,2048,47.81
eessi,0,osu_alltoall,4,5,4096,47.92
eessi,0,osu_alltoall,4,5,8192,49.41
eessi,0,osu_alltoall,4,5,16384,50.53
eessi,0,osu_alltoall,4,5,32768,53.29
eessi,0,osu_alltoall,4,5,65536,56.10
eessi,0,osu_alltoall,4,5,131072,63.24
eessi,0,osu_alltoall,4,5,262144,106.83
eessi,0,osu_alltoall,4,5,524288,167.72
eessi,0,osu_alltoall,4,5,1048576,158.93
eessi,0,osu_alltoall,4,6,1,3.81
eessi,0,osu_alltoall,4,6,2,3.33
eessi,0,osu_alltoall,4,6,4,3.04
eessi,0,osu_alltoall,4,6,8,3.18
eessi,0,osu_alltoall,4,6,16,3.00
eessi,0,osu_alltoall,4,6,32,2.99
eessi,0,osu_alltoall,4,6,64,3.03
eessi,0,osu_alltoall,4,6,128,3.23
eessi,0,osu_alltoall,4,6,256,3.10
eessi,0,osu_alltoall,4,6,512,73.44
eessi,0,osu_alltoall,4,6,1024,73.39
eessi,0,osu_alltoall,4,6,2048,47.18
eessi,0,osu_alltoall,4,6,4096,47.40
eessi,0,osu_alltoall,4,6,8192,48.83
eessi,0,osu_alltoall,4,6,16384,50.49
eessi,0,osu_alltoall,4,6,32768,52.95
eessi,0,osu_alltoall,4,6,65536,56.92
eessi,0,osu_alltoall,4,6,131072,63.90
eessi,0,osu_alltoall,4,6,262144,108.20
eessi,0,osu_alltoall,4,6,524288,168.74
eessi,0,osu_alltoall,4,6,1048576,158.62
eessi,0,osu_alltoall,8,2,1,9.18
eessi,0,osu_alltoall,8,2,2,6.94
eessi,0,osu_alltoall,8,2,4,6.90
eessi,0,osu_alltoall,8,2,8,6.92
eessi,0,osu_alltoall,8,2,16,6.96
eessi,0,osu_alltoall,8,2,32,6.98
eessi,0,osu_alltoall,8,2,64,7.15
eessi,0,osu_alltoall,8,2,128,7.22
eessi,0,osu_alltoall,8,2,256,135.81
eessi,0,osu_alltoall,8,2,512,135.96
eessi,0,osu_alltoall,8,2,1024,113.20
eessi,0,osu_alltoall,8,2,2048,113.08
eessi,0,osu_alltoall,8,2,4096,113.38
eessi,0,osu_alltoall,8,2,8192,116.39
eessi,0,osu_alltoall,8,2,16384,118.06
eessi,0,osu_alltoall,8,2,32768,123.42
eessi,0,osu_alltoall,8,2,65536,130.34
eessi,0,osu_alltoall,8,2,131072,148.76
eessi,0,osu_alltoall,8,2,262144,247.02
eessi,0,osu_alltoall,8,2,524288,360.42
eessi,0,osu_alltoall,8,2,1048576,356.28
eessi,0,osu_alltoall,8,3,1,9.12
eessi,0,osu_alltoall,8,3,2,6.96
eessi,0,osu_alltoall,8,3,4,6.95
eessi,0,osu_alltoall,8,3,8,6.94
eessi,0,osu_alltoall,8,3,16,6.98
eessi,0,osu_alltoall,8,3,32,7.01
eessi,0,osu_alltoall,8,3,64,7.15
eessi,0,osu_alltoall,8,3,128,7.21
eessi,0,osu_alltoall,8,3,256,136.42
eessi,0,osu_alltoall,8,3,512,136.50
eessi,0,osu_alltoall,8,3,1024,114.13
eessi,0,osu_alltoall,8,3,2048,113.86
eessi,0,osu_alltoall,8,3,4096,114.21
eessi,0,osu_alltoall,8,3,8192,116.99
eessi,0,osu_alltoall,8,3,16384,118.17
eessi,0,osu_alltoall,8,3,32768,123.48
eessi,0,osu_alltoall,8,3,65536,130.36
eessi,0,osu_alltoall,8,3,131072,148.66
eessi,0,osu_alltoall,8,3,262144,247.20
eessi,0,osu_alltoall,8,3,524288,363.73
eessi,0,osu_alltoall,8,3,1048576,356.63
eessi,0,osu_alltoall,8,4,1,9.17
eessi,0,osu_alltoall,8,4,2,6.85
eessi,0,osu_alltoall,8,4,4,6.92
eessi,0,osu_alltoall,8,4,8,6.94
eessi,0,osu_alltoall,8,4,16,6.90
eessi,0,osu_alltoall,8,4,32,6.85
eessi,0,osu_alltoall,8,4,64,6.96
eessi,0,osu_alltoall,8,4,128,7.08
eessi,0,osu_alltoall,8,4,256,135.67
eessi,0,osu_alltoall,8,4,512,136.00
eessi,0,osu_alltoall,8,4,1024,113.07
eessi,0,osu_alltoall,8,4,2048,112.95
eessi,0,osu_alltoall,8,4,4096,113.13
eessi,0,osu_alltoall,8,4,8192,116.03
eessi,0,osu_alltoall,8,4,16384,117.34
