stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,2048,8518.16
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,4096,13137.09
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,8192,17746.53
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,16384,20672.59
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,32768,24904.53
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,65536,30914.76
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,131072,32798.86
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,262144,25793.50
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,524288,13885.36
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,1048576,11574.01
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,2097152,10913.23
