stack,sdma_enabled,config_label,nccl_nchannels,nccl_ignore_aff,nccl_net_gdr,benchmark,num_gcds,run,size_bytes,latency_us
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,128,89.48
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,256,90.46
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,512,91.72
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,1024,92.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,2048,99.76
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,4096,111.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,8192,107.10
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,16384,129.60
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,32768,177.74
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,65536,277.66
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,131072,479.74
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,262144,880.95
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,524288,1683.08
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,1048576,721.77
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,1,88.02
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,2,87.87
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,4,87.99
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,8,88.24
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,16,88.19
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,32,88.47
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,64,89.33
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,128,89.86
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,256,90.91
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,512,92.39
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,1024,95.31
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,2048,100.27
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,4096,111.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,8192,107.12
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,16384,129.81
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,32768,177.85
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,65536,277.21
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,131072,480.09
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,262144,882.10
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,524288,1685.02
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,4,1048576,722.65
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,1,89.08
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,2,88.87
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,4,88.94
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,8,89.43
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,16,89.29
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,32,89.60
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,64,90.34
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,128,91.00
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,256,91.99
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,512,93.13
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,1024,94.93
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,2048,100.34
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,4096,112.76
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,8192,107.48
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,16384,130.46
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,32768,178.53
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,65536,277.48
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,131072,480.23
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,262144,882.97
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,524288,1686.19
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,5,1048576,726.51
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,1,87.07
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,2,86.83
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,4,86.94
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,8,87.43
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,16,87.37
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,32,87.71
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,64,88.62
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,128,89.31
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,256,90.47
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,512,91.63
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,1024,92.93
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,2048,98.89
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,4096,110.98
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,8192,105.71
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,16384,128.83
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,32768,176.95
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,65536,276.38
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,131072,478.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,262144,881.74
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,524288,1685.16
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,6,1048576,733.87
