stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi,0,osu_bcast,2,16,3,32,103.76
eessi,0,osu_bcast,2,16,3,64,82.68
eessi,0,osu_bcast,2,16,3,128,83.24
eessi,0,osu_bcast,2,16,3,256,9.65
eessi,0,osu_bcast,2,16,3,512,9.76
eessi,0,osu_bcast,2,16,3,1024,10.04
eessi,0,osu_bcast,2,16,3,2048,10.45
eessi,0,osu_bcast,2,16,3,4096,12.68
eessi,0,osu_bcast,2,16,3,8192,21.37
eessi,0,osu_bcast,2,16,3,16384,22.46
eessi,0,osu_bcast,2,16,3,32768,22.83
eessi,0,osu_bcast,2,16,3,65536,31.70
eessi,0,osu_bcast,2,16,3,131072,63.87
eessi,0,osu_bcast,2,16,3,262144,127.55
eessi,0,osu_bcast,2,16,3,524288,254.90
eessi,0,osu_bcast,2,16,3,1048576,509.82
eessi,0,osu_bcast,2,16,4,1,81.45
eessi,0,osu_bcast,2,16,4,2,81.44
eessi,0,osu_bcast,2,16,4,4,81.48
eessi,0,osu_bcast,2,16,4,8,86.87
eessi,0,osu_bcast,2,16,4,16,87.13
eessi,0,osu_bcast,2,16,4,32,86.94
eessi,0,osu_bcast,2,16,4,64,82.13
eessi,0,osu_bcast,2,16,4,128,82.80
eessi,0,osu_bcast,2,16,4,256,9.95
eessi,0,osu_bcast,2,16,4,512,9.72
eessi,0,osu_bcast,2,16,4,1024,9.97
eessi,0,osu_bcast,2,16,4,2048,10.43
eessi,0,osu_bcast,2,16,4,4096,12.46
eessi,0,osu_bcast,2,16,4,8192,21.34
eessi,0,osu_bcast,2,16,4,16384,22.31
eessi,0,osu_bcast,2,16,4,32768,22.65
eessi,0,osu_bcast,2,16,4,65536,31.62
eessi,0,osu_bcast,2,16,4,131072,63.74
eessi,0,osu_bcast,2,16,4,262144,127.61
eessi,0,osu_bcast,2,16,4,524288,255.18
eessi,0,osu_bcast,2,16,4,1048576,510.12
eessi,0,osu_bcast,2,16,5,1,81.65
eessi,0,osu_bcast,2,16,5,2,81.75
eessi,0,osu_bcast,2,16,5,4,81.67
eessi,0,osu_bcast,2,16,5,8,99.83
eessi,0,osu_bcast,2,16,5,16,100.26
eessi,0,osu_bcast,2,16,5,32,100.10
eessi,0,osu_bcast,2,16,5,64,82.09
eessi,0,osu_bcast,2,16,5,128,82.87
eessi,0,osu_bcast,2,16,5,256,9.94
eessi,0,osu_bcast,2,16,5,512,9.76
eessi,0,osu_bcast,2,16,5,1024,10.04
eessi,0,osu_bcast,2,16,5,2048,10.22
eessi,0,osu_bcast,2,16,5,4096,12.39
eessi,0,osu_bcast,2,16,5,8192,21.23
eessi,0,osu_bcast,2,16,5,16384,22.45
eessi,0,osu_bcast,2,16,5,32768,22.56
eessi,0,osu_bcast,2,16,5,65536,31.75
eessi,0,osu_bcast,2,16,5,131072,63.75
eessi,0,osu_bcast,2,16,5,262144,127.54
eessi,0,osu_bcast,2,16,5,524288,255.01
eessi,0,osu_bcast,2,16,5,1048576,509.58
eessi,0,osu_bcast,2,16,6,1,81.24
eessi,0,osu_bcast,2,16,6,2,81.47
