stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,1,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,2,2.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,4,2.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,8,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,16,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,32,2.61
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,64,2.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,128,3.10
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,256,3.29
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,512,3.47
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,1024,3.63
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,2048,3.81
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,4096,3.93
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,8192,4.15
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,16384,4.72
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,32768,8.43
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,65536,9.75
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,131072,12.51
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,262144,17.84
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,524288,28.69
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,1048576,50.34
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,2097152,93.45
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,2,4194304,179.74
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,1,2.54
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,2,2.54
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,4,2.56
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,8,2.53
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,16,2.54
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,32,2.59
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,64,2.55
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,128,3.10
native,0,inter_GCD2_GCD2,nid007975,nid007976,2,2,inter_node,nic_via_xgmi,3,256,3.35
