stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,num_links,run,size_bytes,bandwidth_MBps
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,2,0.15
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,4,0.29
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,8,0.59
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,16,1.17
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,32,2.34
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,64,4.67
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,128,9.33
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,256,311.98
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,512,619.70
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,1024,1241.97
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,2048,2484.69
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,4096,4959.02
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,8192,8421.70
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,16384,12231.30
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,32768,16254.20
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,65536,20580.58
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,131072,22224.41
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,262144,23370.91
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,524288,23825.04
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,1048576,24055.17
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,2097152,24172.33
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,4194304,24231.61
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,8388608,24261.75
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,16777216,24276.78
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,33554432,24284.31
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,67108864,24288.03
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,1,0.07
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,2,0.14
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,4,0.28
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,8,0.56
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,16,1.13
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,32,2.24
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,64,4.46
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,128,8.87
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,256,312.94
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,512,624.69
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,1024,1250.68
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,2048,2468.34
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,4096,4986.75
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,8192,8431.13
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,16384,12254.79
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,32768,16345.14
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,65536,20618.95
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,131072,22224.13
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,262144,23377.44
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,524288,23825.83
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,1048576,24056.10
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,2097152,24172.79
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,4194304,24232.19
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,8388608,24262.00
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,16777216,24276.80
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,33554432,24284.27
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,4,67108864,24288.10
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,1,0.07
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,2,0.14
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,4,0.28
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,8,0.55
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,16,1.10
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,32,2.20
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,64,4.33
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,128,8.54
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,5,256,310.15
