stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
native,0,osu_bcast,2,16,4,16384,27.90
native,0,osu_bcast,2,16,4,32768,32.20
native,0,osu_bcast,2,16,4,65536,33.69
native,0,osu_bcast,2,16,4,131072,37.33
native,0,osu_bcast,2,16,4,262144,50.83
native,0,osu_bcast,2,16,4,524288,78.21
native,0,osu_bcast,2,16,4,1048576,134.18
native,0,osu_bcast,2,16,5,1,2.65
native,0,osu_bcast,2,16,5,2,2.68
native,0,osu_bcast,2,16,5,4,2.74
native,0,osu_bcast,2,16,5,8,2.71
native,0,osu_bcast,2,16,5,16,2.68
native,0,osu_bcast,2,16,5,32,2.69
native,0,osu_bcast,2,16,5,64,2.68
native,0,osu_bcast,2,16,5,128,3.34
native,0,osu_bcast,2,16,5,256,4.76
native,0,osu_bcast,2,16,5,512,6.74
native,0,osu_bcast,2,16,5,1024,12.90
native,0,osu_bcast,2,16,5,2048,13.87
native,0,osu_bcast,2,16,5,4096,15.14
native,0,osu_bcast,2,16,5,8192,27.44
native,0,osu_bcast,2,16,5,16384,27.82
native,0,osu_bcast,2,16,5,32768,32.19
native,0,osu_bcast,2,16,5,65536,33.77
native,0,osu_bcast,2,16,5,131072,37.23
native,0,osu_bcast,2,16,5,262144,50.57
native,0,osu_bcast,2,16,5,524288,78.29
native,0,osu_bcast,2,16,5,1048576,134.25
native,0,osu_bcast,2,16,6,1,2.67
native,0,osu_bcast,2,16,6,2,2.71
native,0,osu_bcast,2,16,6,4,2.71
native,0,osu_bcast,2,16,6,8,2.65
native,0,osu_bcast,2,16,6,16,2.64
native,0,osu_bcast,2,16,6,32,2.66
native,0,osu_bcast,2,16,6,64,2.68
native,0,osu_bcast,2,16,6,128,3.34
native,0,osu_bcast,2,16,6,256,4.75
native,0,osu_bcast,2,16,6,512,6.72
native,0,osu_bcast,2,16,6,1024,12.80
native,0,osu_bcast,2,16,6,2048,13.67
native,0,osu_bcast,2,16,6,4096,14.81
native,0,osu_bcast,2,16,6,8192,27.32
native,0,osu_bcast,2,16,6,16384,27.68
native,0,osu_bcast,2,16,6,32768,32.07
native,0,osu_bcast,2,16,6,65536,33.58
native,0,osu_bcast,2,16,6,131072,37.10
native,0,osu_bcast,2,16,6,262144,50.59
native,0,osu_bcast,2,16,6,524288,78.00
native,0,osu_bcast,2,16,6,1048576,133.99
native,0,osu_allgather,2,16,2,1,9.04
native,0,osu_allgather,2,16,2,2,8.43
native,0,osu_allgather,2,16,2,4,8.22
native,0,osu_allgather,2,16,2,8,7.83
native,0,osu_allgather,2,16,2,16,8.45
native,0,osu_allgather,2,16,2,32,9.66
native,0,osu_allgather,2,16,2,64,11.19
native,0,osu_allgather,2,16,2,128,12.65
native,0,osu_allgather,2,16,2,256,17.58
native,0,osu_allgather,2,16,2,512,20.71
native,0,osu_allgather,2,16,2,1024,25.96
native,0,osu_allgather,2,16,2,2048,41.31
native,0,osu_allgather,2,16,2,4096,59.08
native,0,osu_allgather,2,16,2,8192,86.43
native,0,osu_allgather,2,16,2,16384,91.30
native,0,osu_allgather,2,16,2,32768,100.78
native,0,osu_allgather,2,16,2,65536,121.45
native,0,osu_allgather,2,16,2,131072,171.00
native,0,osu_allgather,2,16,2,262144,257.15
native,0,osu_allgather,2,16,2,524288,441.20
native,0,osu_allgather,2,16,2,1048576,814.33
native,0,osu_allgather,2,16,3,1,8.92
native,0,osu_allgather,2,16,3,2,8.33
native,0,osu_allgather,2,16,3,4,8.18
native,0,osu_allgather,2,16,3,8,7.85
native,0,osu_allgather,2,16,3,16,8.43
native,0,osu_allgather,2,16,3,32,9.58
native,0,osu_allgather,2,16,3,64,11.18
native,0,osu_allgather,2,16,3,128,12.57
native,0,osu_allgather,2,16,3,256,17.50
native,0,osu_allgather,2,16,3,512,20.43
native,0,osu_allgather,2,16,3,1024,25.77
native,0,osu_allgather,2,16,3,2048,41.33
native,0,osu_allgather,2,16,3,4096,58.92
native,0,osu_allgather,2,16,3,8192,86.16
native,0,osu_allgather,2,16,3,16384,90.50
native,0,osu_allgather,2,16,3,32768,99.53
native,0,osu_allgather,2,16,3,65536,120.51
native,0,osu_allgather,2,16,3,131072,171.65
native,0,osu_allgather,2,16,3,262144,256.98
native,0,osu_allgather,2,16,3,524288,441.07
native,0,osu_allgather,2,16,3,1048576,813.28
native,0,osu_allgather,2,16,4,1,8.93
native,0,osu_allgather,2,16,4,2,8.31
native,0,osu_allgather,2,16,4,4,8.12
native,0,osu_allgather,2,16,4,8,7.79
native,0,osu_allgather,2,16,4,16,8.38
native,0,osu_allgather,2,16,4,32,9.56
native,0,osu_allgather,2,16,4,64,11.23
native,0,osu_allgather,2,16,4,128,12.87
native,0,osu_allgather,2,16,4,256,18.15
native,0,osu_allgather,2,16,4,512,21.32
native,0,osu_allgather,2,16,4,1024,26.34
native,0,osu_allgather,2,16,4,2048,41.23
native,0,osu_allgather,2,16,4,4096,59.20
native,0,osu_allgather,2,16,4,8192,86.26
native,0,osu_allgather,2,16,4,16384,91.36
native,0,osu_allgather,2,16,4,32768,100.90
native,0,osu_allgather,2,16,4,65536,124.03
native,0,osu_allgather,2,16,4,131072,172.08
native,0,osu_allgather,2,16,4,262144,257.74
native,0,osu_allgather,2,16,4,524288,442.00
native,0,osu_allgather,2,16,4,1048576,813.59
native,0,osu_allgather,2,16,5,1,8.91
native,0,osu_allgather,2,16,5,2,8.40
native,0,osu_allgather,2,16,5,4,8.23
native,0,osu_allgather,2,16,5,8,7.76
native,0,osu_allgather,2,16,5,16,8.50
native,0,osu_allgather,2,16,5,32,9.66
native,0,osu_allgather,2,16,5,64,11.08
native,0,osu_allgather,2,16,5,128,12.70
native,0,osu_allgather,2,16,5,256,17.33
native,0,osu_allgather,2,16,5,512,20.42
native,0,osu_allgather,2,16,5,1024,25.34
native,0,osu_allgather,2,16,5,2048,41.21
native,0,osu_allgather,2,16,5,4096,58.15
native,0,osu_allgather,2,16,5,8192,86.25
native,0,osu_allgather,2,16,5,16384,91.14
native,0,osu_allgather,2,16,5,32768,99.85
native,0,osu_allgather,2,16,5,65536,120.65
native,0,osu_allgather,2,16,5,131072,172.21
native,0,osu_allgather,2,16,5,262144,257.37
native,0,osu_allgather,2,16,5,524288,441.70
native,0,osu_allgather,2,16,5,1048576,813.63
native,0,osu_allgather,2,16,6,1,9.01
native,0,osu_allgather,2,16,6,2,8.43
native,0,osu_allgather,2,16,6,4,8.31
native,0,osu_allgather,2,16,6,8,7.89
native,0,osu_allgather,2,16,6,16,8.52
native,0,osu_allgather,2,16,6,32,9.63
native,0,osu_allgather,2,16,6,64,11.23
native,0,osu_allgather,2,16,6,128,12.71
native,0,osu_allgather,2,16,6,256,17.59
native,0,osu_allgather,2,16,6,512,20.63
native,0,osu_allgather,2,16,6,1024,26.05
native,0,osu_allgather,2,16,6,2048,40.91
native,0,osu_allgather,2,16,6,4096,58.88
native,0,osu_allgather,2,16,6,8192,86.84
native,0,osu_allgather,2,16,6,16384,91.05
native,0,osu_allgather,2,16,6,32768,100.38
native,0,osu_allgather,2,16,6,65536,120.69
native,0,osu_allgather,2,16,6,131072,172.54
native,0,osu_allgather,2,16,6,262144,257.34
native,0,osu_allgather,2,16,6,524288,441.34
native,0,osu_allgather,2,16,6,1048576,813.83
