stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,2048,3.75
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,4096,3.66
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,8192,7.10
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,16384,7.66
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,32768,8.33
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,65536,9.69
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,131072,12.42
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,262144,17.80
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,524288,28.60
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,1048576,50.24
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,2097152,93.34
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,4194304,179.74
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,1,3.21
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,2,3.23
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,4,3.21
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,8,3.19
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,16,3.22
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,32,3.19
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,64,3.21
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,4,128,3.24
