stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,bandwidth_MBps
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,8192,13109.29
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,16384,23368.52
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,32768,26453.24
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,65536,36057.87
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,131072,41371.11
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,262144,43655.91
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,524288,45123.83
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,1048576,45678.72
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,1,1.58
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,2,3.17
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,4,6.34
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,8,12.61
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,16,25.34
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,32,50.69
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,64,99.35
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,128,201.95
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,256,399.03
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,512,796.08
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,1024,1594.44
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,2048,3190.46
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,4096,6385.58
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,8192,13098.16
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,16384,23495.64
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,32768,26682.96
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,65536,35999.08
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,131072,41136.76
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,262144,43523.40
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,524288,44995.15
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,5,1048576,45499.60
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,1,1.55
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,2,3.08
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,4,6.18
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,8,12.37
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,16,24.74
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,32,49.52
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,64,98.85
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,128,197.04
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,256,389.93
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,512,779.52
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,1024,1560.39
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,2048,3120.34
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,4096,6243.69
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,8192,12851.83
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,16384,23419.27
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,32768,25972.09
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,65536,36214.55
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,131072,41239.52
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,262144,43385.32
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,524288,44749.88
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,6,1048576,45266.52
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,1,1.58
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,2,3.16
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,4,6.33
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,8,12.60
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,16,25.29
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,32,50.64
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,64,101.14
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,128,201.64
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,256,392.72
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,512,797.10
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,1024,1595.34
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,2048,3191.46
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,4096,6367.65
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,8192,13110.06
native,0,inter_GCD4_GCD4,nid007968,nid007969,4,4,inter_node,nic_via_xgmi,2,16384,23036.92
